,nodeID,tau_heu,tau_bench,effective_tau,nu_heu,nu_benchmark,effective_nu,seed_node
2409,2624,0.5,0.01,50.0,1.0,0.02,50.0,0
2410,2625,1.0,0.02,50.0,1.0,0.02,50.0,1
2411,2626,0.2904292929292928,0.015,19.361952861952854,0.98,0.02,49.0,0
2412,2627,0.16820657120657118,0.03,5.606885706885706,0.98,0.04,24.5,0
2413,2628,0.17364718614718605,0.04,4.341179653679651,1.0,0.05,20.0,0
2414,2629,0.2833174603174603,0.005,56.66349206349206,0.99,0.01,99.0,0
2415,2630,0.19817002442002432,0.05833333333333333,3.3972004186289886,0.99,0.08,12.375,0
2416,2631,0.18736122211122205,0.03,6.245374070374068,0.99,0.04,24.75,0
2417,2632,0.18736122211122205,0.02,9.368061105561102,0.99,0.03,33.0,0
2418,2633,0.14737925962925955,0.025,5.895170385170381,0.93,0.03,31.000000000000004,0
2419,2634,0.14737925962925955,0.005,29.47585192585191,0.93,0.01,93.0,0
2420,2635,0.14737925962925955,0.02,7.368962981462977,0.93,0.02,46.5,0
2421,2636,0.14737925962925955,0.005,29.47585192585191,0.93,0.01,93.0,0
2422,2637,0.14737925962925955,0.005,29.47585192585191,0.93,0.01,93.0,0
2423,2638,0.19228210678210658,0.0,,0.99,0.0,,0
2424,2639,0.14737925962925955,0.015,9.82528397528397,0.93,0.02,46.5,0
2425,2640,0.14737925962925955,0.085,1.733873642697171,0.93,0.09,10.333333333333334,0
2426,2641,0.14737925962925955,0.005,29.47585192585191,0.93,0.01,93.0,0
2427,2642,0.14737925962925955,0.025,5.895170385170381,0.93,0.03,31.000000000000004,0
2428,2643,0.1834239926739926,0.01,18.34239926739926,0.93,0.01,93.0,0
2429,2644,0.16933838383838373,0.03666666666666667,4.618319559228647,0.95,0.05,18.999999999999996,0
2430,2645,0.21459859584859572,0.01,21.459859584859572,0.95,0.02,47.5,0
2431,2646,0.24302020202020191,0.02,12.151010101010096,1.0,0.02,50.0,0
2432,2647,0.20685389610389604,0.0,,1.0,0.0,,0
2433,2648,0.18532142857142853,0.0125,14.825714285714282,1.0,0.03,33.333333333333336,0
2434,2649,0.18602633477633476,0.035,5.315038136466707,0.99,0.05,19.799999999999997,0
2435,2650,0.24435894660894653,0.03,8.145298220298217,0.99,0.03,33.0,0
2436,2651,1.0,0.01,100.0,1.0,0.02,50.0,1
2437,2652,0.31351623376623367,0.01,31.351623376623365,1.0,0.01,100.0,0
2438,2653,1.0,0.02,50.0,1.0,0.02,50.0,1
2439,2654,1.0,0.03333333333333333,30.0,1.0,0.04,25.0,1
2440,2655,0.27953679653679636,0.015,18.635786435786425,1.0,0.02,50.0,0
2441,2656,0.22898448773448765,0.005,45.796897546897526,1.0,0.01,100.0,0
2442,2657,0.24030194805194796,0.055,4.369126328217235,1.0,0.06,16.666666666666668,0
2443,2658,1.0,0.0225,44.44444444444444,1.0,0.03,33.333333333333336,1
2444,2659,0.23709523809523797,0.013333333333333332,17.782142857142848,1.0,0.02,50.0,0
2445,2660,1.0,0.025,40.0,1.0,0.03,33.333333333333336,1
2446,2661,0.1844452769452769,0.023333333333333334,7.904797583369009,1.0,0.04,25.0,0
2447,2662,0.2766002886002885,0.02,13.830014430014426,0.99,0.02,49.5,0
2448,2663,0.19771645021645018,0.02,9.885822510822509,0.99,0.03,33.0,0
2449,2664,0.1844452769452769,0.013333333333333332,13.833395770895768,1.0,0.03,33.333333333333336,0
2450,2665,0.23973448773448766,0.025,9.589379509379507,1.0,0.03,33.333333333333336,0
2451,2667,0.239456349206349,0.015,15.963756613756601,1.0,0.02,50.0,0
2452,2668,0.1924256854256853,0.030333333333333334,6.343703915132482,1.0,0.06,16.666666666666668,0
2453,2669,0.25317965367965356,0.0375,6.751457431457428,1.0,0.05,20.0,0
2454,2670,0.2499206349206349,0.025,9.996825396825395,1.0,0.04,25.0,0
2455,2671,0.17619155844155834,0.03,5.873051948051945,0.97,0.04,24.25,0
2456,2672,0.2015919913419912,0.015,13.439466089466082,0.99,0.02,49.5,0
2457,2673,0.17619155844155834,0.05,3.5238311688311668,0.97,0.06,16.166666666666668,0
2458,2674,0.2193737373737373,0.04,5.484343434343432,1.0,0.04,25.0,0
2459,2675,0.18551742701742685,0.03166666666666667,5.858445063708216,0.99,0.06,16.5,0
2460,2676,0.1932580475080474,0.045,4.294623277956609,0.98,0.07,13.999999999999998,0
2461,2677,0.21279761904761887,0.02,10.639880952380944,1.0,0.02,50.0,0
2462,2678,0.19729834054834047,0.035,5.637095444238299,1.0,0.04,25.0,0
2463,2679,0.5,0.02,25.0,1.0,0.04,25.0,0
2464,2680,0.24400505050505036,0.025,9.760202020202014,1.0,0.03,33.333333333333336,0
2465,2682,0.1684531024531024,0.0325,5.183172383172382,0.98,0.05,19.599999999999998,0
2466,2683,0.20915981240981232,0.01,20.915981240981232,0.99,0.01,99.0,0
2467,2684,0.1684531024531024,0.0325,5.183172383172382,0.98,0.05,19.599999999999998,0
2468,2685,0.21464357864357858,0.023333333333333334,9.199010513296225,0.98,0.03,32.666666666666664,0
2469,2686,0.24748051948051933,0.02,12.374025974025967,1.0,0.02,50.0,0
2470,2687,0.28015512265512243,0.0625,4.482481962481959,0.99,0.07,14.14285714285714,0
2471,2688,1.0,0.015,66.66666666666667,1.0,0.02,50.0,1
2472,2689,0.3057023809523808,0.0,,1.0,0.0,,0
2473,2690,0.23575432900432897,0.05,4.715086580086579,0.99,0.06,16.5,0
2474,2691,0.29485714285714265,0.02,14.742857142857133,1.0,0.02,50.0,0
2475,2692,0.29475793650793625,0.015,19.650529100529084,1.0,0.02,50.0,0
2476,2693,1.0,0.04,25.0,1.0,0.04,25.0,1
2477,2694,0.30514718614718606,0.015,20.343145743145737,0.99,0.02,49.5,0
2478,2695,0.2467023809523808,0.0,,1.0,0.0,,0
2479,2696,0.2765595238095237,0.01,27.65595238095237,0.99,0.01,99.0,0
2480,2697,0.2556590909090908,0.02,12.782954545454539,1.0,0.02,50.0,0
2481,2698,0.26580988455988447,0.03,8.860329485329483,1.0,0.03,33.333333333333336,0
2482,2699,0.2090833333333332,0.018333333333333333,11.404545454545447,1.0,0.03,33.333333333333336,0
2483,2700,1.0,0.02,50.0,1.0,0.02,50.0,1
2484,2701,0.23784523809523794,0.0125,19.027619047619034,1.0,0.02,50.0,0
2485,2702,0.22775793650793644,0.01,22.775793650793645,1.0,0.01,100.0,0
2486,2703,0.21634462759462747,0.01,21.634462759462746,0.99,0.01,99.0,0
2487,2704,0.22626623376623356,0.01,22.626623376623357,1.0,0.01,100.0,0
2488,2705,0.1844924242424241,0.0325,5.676689976689972,0.99,0.05,19.799999999999997,0
2489,2706,0.2585317460317459,0.01,25.853174603174587,1.0,0.01,100.0,0
2490,2707,0.22880555555555537,0.0,,0.99,0.0,,0
2491,2708,0.23827128427128424,0.02333333333333333,10.211626468769326,0.99,0.03,33.0,0
2492,2709,0.14858116883116873,0.03,4.952705627705624,0.99,0.03,33.0,0
2493,2711,0.2708253968253967,0.02,13.541269841269834,0.99,0.02,49.5,0
2494,2713,1.0,0.03,33.333333333333336,1.0,0.03,33.333333333333336,1
2495,2715,0.16584498834498831,0.0325,5.102922718307332,0.94,0.06,15.666666666666666,0
2496,2716,0.1716873404373403,0.0,,0.96,0.0,,0
2497,2717,0.1716873404373403,0.02,8.584367021867015,0.96,0.02,48.0,0
2498,2718,0.1716873404373403,0.0,,0.96,0.0,,0
2499,2719,0.21304761904761882,0.03,7.101587301587294,1.0,0.03,33.333333333333336,0
2500,2720,0.23234956709956703,0.02,11.617478354978351,1.0,0.02,50.0,0
2501,2721,0.26157142857142857,0.013333333333333332,19.617857142857144,1.0,0.02,50.0,0
2502,2722,0.1523946608946608,0.015,10.159644059644053,0.95,0.02,47.5,0
2503,2723,0.1523946608946608,0.045,3.3865480198813516,0.95,0.05,18.999999999999996,0
2504,2724,0.20151587301587298,0.005,40.3031746031746,0.99,0.01,99.0,0
2505,2725,0.1523946608946608,0.035,4.35413316841888,0.95,0.04,23.75,0
2506,2727,0.26339682539682524,0.035,7.525623582766435,1.0,0.04,25.0,0
2507,2728,0.15942182817182807,0.028333333333333332,5.6266527590056965,0.99,0.04,24.75,0
2508,2729,0.1687669552669552,0.04,4.21917388167388,0.96,0.05,19.2,0
2509,2730,0.3278935786435786,0.02,16.39467893217893,0.97,0.02,48.5,0
2510,2731,0.1687669552669552,0.03,5.625565175565174,0.96,0.04,24.0,0
2511,2733,0.2476349206349205,0.045,5.5029982363315675,0.99,0.05,19.799999999999997,0
2512,2734,0.1687669552669552,0.02,8.43834776334776,0.96,0.03,32.0,0
2513,2736,0.19634199134199126,0.045,4.363155363155362,0.98,0.05,19.599999999999998,0
2514,2737,0.2946150793650792,0.035,8.41757369614512,1.0,0.04,25.0,0
2515,2738,0.39669444444444446,0.03,13.22314814814815,0.99,0.04,24.75,0
2516,2739,0.5,0.04833333333333334,10.344827586206895,1.0,0.06,16.666666666666668,0
2517,2740,0.2263412698412698,0.03,7.544708994708993,1.0,0.03,33.333333333333336,0
2518,2741,0.15730375180375167,0.05333333333333333,2.949445346320344,0.98,0.08,12.25,0
2519,2744,0.22614718614718599,0.03,7.538239538239533,1.0,0.03,33.333333333333336,0
2520,2746,0.258944805194805,0.003333333333333333,77.6834415584415,1.0,0.01,100.0,0
2521,2747,0.2558690476190475,0.04,6.396726190476187,0.99,0.04,24.75,0
2522,2748,0.19322727272727264,0.015,12.881818181818176,0.98,0.02,49.0,0
2523,2749,0.19322727272727264,0.015,12.881818181818176,0.98,0.02,49.0,0
2524,2751,0.1798174603174602,0.02,8.99087301587301,1.0,0.02,50.0,0
2525,2752,0.3839606782106783,0.018333333333333333,20.94330972058245,1.0,0.03,33.333333333333336,0
2526,2753,0.209671828171828,0.04333333333333334,4.838580650119106,1.0,0.05,20.0,0
2527,2754,0.2822851037851037,0.005,56.457020757020736,1.0,0.01,100.0,0
2528,2755,0.16455627705627698,0.035,4.701607915893628,0.99,0.05,19.799999999999997,0
2529,2757,0.20831421356421337,0.015,13.887614237614224,0.99,0.02,49.5,0
2530,2758,0.20889718614718608,0.03833333333333333,5.44949181253529,0.99,0.05,19.799999999999997,0
2531,2759,0.2154560994560994,0.055,3.9173836264745345,0.98,0.07,13.999999999999998,0
2532,2760,0.33588095238095245,0.03,11.196031746031748,1.0,0.03,33.333333333333336,0
2533,2761,0.2154560994560994,0.045,4.787913321246653,0.98,0.06,16.333333333333332,0
2534,2762,0.43857936507936507,0.005,87.71587301587302,0.99,0.01,99.0,0
2535,2763,0.29482153957153945,0.03,9.827384652384648,0.98,0.03,32.666666666666664,0
2536,2764,0.247211038961039,0.01,24.721103896103898,0.98,0.01,98.0,0
2537,2765,0.256111111111111,0.045,5.691358024691356,1.0,0.05,20.0,0
2538,2766,0.19235328560328552,0.04,4.808832140082138,0.97,0.06,16.166666666666668,0
2539,2767,0.19235328560328552,0.02,9.617664280164275,0.97,0.04,24.25,0
2540,2768,0.20309559884559872,0.015,13.539706589706581,1.0,0.02,50.0,0
2541,2769,0.14185375735375733,0.01,14.185375735375732,0.97,0.02,48.5,0
2542,2770,0.17425321900321894,0.02,8.712660950160947,0.97,0.02,48.5,0
2543,2771,0.14185375735375733,0.02,7.092687867687866,0.97,0.03,32.333333333333336,0
2544,2772,0.16973881673881666,0.02,8.486940836940834,0.99,0.03,33.0,0
2545,2773,0.16973881673881666,0.02,8.486940836940834,0.99,0.03,33.0,0
2546,2774,0.25773845598845585,0.015,17.182563732563725,0.99,0.02,49.5,0
2547,2775,0.2727182539682538,0.02,13.635912698412689,1.0,0.02,50.0,0
2548,2776,0.15137554112554105,0.030333333333333334,4.990402454688167,0.97,0.05,19.4,0
2549,2777,0.188603896103896,0.0175,10.7773654916512,0.97,0.03,32.333333333333336,0
2550,2778,0.20124206349206333,0.003333333333333333,60.372619047619004,1.0,0.01,100.0,0
2551,2779,0.1565335497835497,0.045,3.478523328523327,0.98,0.06,16.333333333333332,0
2552,2780,0.3976475468975469,0.025,15.905901875901876,0.98,0.03,32.666666666666664,0
2553,2781,0.19267929292929284,0.03,6.422643097643095,0.98,0.03,32.666666666666664,0
2554,2782,0.19320707070707058,0.02333333333333333,8.280303030303026,0.99,0.04,24.75,0
2555,2783,0.19320707070707058,0.05333333333333334,3.622632575757573,0.99,0.07,14.14285714285714,0
2556,2784,0.19320707070707058,0.03,6.440235690235686,0.99,0.04,24.75,0
2557,2785,0.2551584804084804,0.025,10.206339216339215,0.99,0.03,33.0,0
2558,2786,0.23553907203907185,0.03,7.851302401302395,0.98,0.04,24.5,0
2559,2787,0.32789682539682535,0.02,16.39484126984127,0.98,0.02,49.0,0
2560,2788,0.1807748917748917,0.015,12.051659451659447,1.0,0.03,33.333333333333336,0
2561,2789,0.26303571428571426,0.015,17.535714285714285,1.0,0.02,50.0,0
2562,2790,1.0,0.02,50.0,1.0,0.02,50.0,1
2563,2791,0.24242063492063476,0.022000000000000002,11.019119769119762,0.99,0.03,33.0,0
2564,2792,0.20689224664224645,0.04,5.172306166056162,1.0,0.04,25.0,0
2565,2793,0.33905555555555544,0.03,11.301851851851849,1.0,0.03,33.333333333333336,0
2566,2794,0.2597857142857141,0.02333333333333333,11.13367346938775,0.99,0.03,33.0,0
2567,2796,0.2257142857142856,0.035,6.44897959183673,1.0,0.04,25.0,0
2568,2797,0.25238888888888883,0.0375,6.730370370370369,1.0,0.05,20.0,0
2569,2798,0.1443099955599955,0.03,4.810333185333183,0.97,0.04,24.25,0
2570,2799,0.26523015873015865,0.025,10.609206349206346,0.99,0.03,33.0,0
2571,2801,0.18555591630591617,0.01,18.555591630591618,1.0,0.01,100.0,0
2572,2802,0.23882117882117876,0.03166666666666666,7.541721436458277,1.0,0.05,20.0,0
2573,2803,0.20475036075036063,0.03,6.825012025012021,1.0,0.05,20.0,0
2574,2804,0.22023015873015858,0.045,4.894003527336857,1.0,0.06,16.666666666666668,0
2575,2805,0.27347222222222206,0.015,18.23148148148147,1.0,0.03,33.333333333333336,0
2576,2807,0.39949603174603177,0.02,19.974801587301588,1.0,0.02,50.0,0
2577,2808,0.3627305194805195,0.02,18.136525974025975,1.0,0.02,50.0,0
2578,2809,0.28999639249639236,0.01,28.999639249639237,0.99,0.01,99.0,0
2579,2811,0.2762777777777777,0.02,13.813888888888883,1.0,0.02,50.0,0
2580,2813,0.1914134199134198,0.05,3.828268398268396,0.99,0.06,16.5,0
2581,2814,0.2513611111111111,0.02,12.568055555555555,0.99,0.02,49.5,0
2582,2815,0.2973888888888888,0.03,9.912962962962961,0.98,0.03,32.666666666666664,0
2583,2817,0.1662111499611499,0.05333333333333334,3.1164590617715606,0.98,0.09,10.88888888888889,0
2584,2818,0.2444170274170273,0.0625,3.910672438672437,1.0,0.07,14.285714285714285,0
2585,2819,0.2947979797979796,0.03,9.826599326599322,0.99,0.04,24.75,0
2586,2821,0.21261183261183256,0.055,3.8656696838515012,0.98,0.06,16.333333333333332,0
2587,2822,0.271952131202131,0.035,7.770060891489457,0.99,0.05,19.799999999999997,0
2588,2823,0.19984992784992778,0.026666666666666665,7.494372294372292,0.96,0.05,19.2,0
2589,2824,0.19984992784992778,0.05833333333333334,3.4259987631416187,0.96,0.07,13.714285714285712,0
2590,2825,0.2683373015873015,0.03,8.944576719576718,0.96,0.04,24.0,0
2591,2826,0.18703246753246744,0.025,7.481298701298697,0.98,0.03,32.666666666666664,0
2592,2827,0.18703246753246744,0.015,12.468831168831164,0.98,0.02,49.0,0
2593,2828,0.23463095238095236,0.015,15.64206349206349,1.0,0.02,50.0,0
2594,2830,0.25598051948051936,0.0,,1.0,0.0,,0
2595,2831,0.2857261904761904,0.03,9.524206349206347,0.99,0.03,33.0,0
2596,2832,0.23508369408369392,0.04,5.877092352092348,1.0,0.05,20.0,0
2597,2833,0.20218253968253957,0.025,8.087301587301582,0.99,0.03,33.0,0
2598,2834,0.2228535353535352,0.03,7.428451178451174,1.0,0.03,33.333333333333336,0
2599,2835,0.19134307359307354,0.02,9.567153679653677,0.97,0.02,48.5,0
2600,2838,0.23678607503607496,0.005,47.35721500721499,1.0,0.01,100.0,0
2601,2839,0.21499675324675316,0.055,3.909031877213694,1.0,0.06,16.666666666666668,0
2602,2840,0.1938492063492063,0.03333333333333333,5.815476190476189,1.0,0.04,25.0,0
2603,2841,0.5,0.02,25.0,1.0,0.02,50.0,0
2604,2842,0.2428376623376622,0.02,12.141883116883111,1.0,0.02,50.0,0
2605,2843,0.21486988011988,0.01,21.486988011988,1.0,0.01,100.0,0
2606,2844,0.2622784992784992,0.0,,1.0,0.0,,0
2607,2845,0.2707983405483404,0.02,13.539917027417019,0.98,0.02,49.0,0
2608,2846,0.16393795093795085,0.005,32.78759018759017,0.95,0.01,95.0,0
2609,2847,0.16393795093795085,0.015,10.929196729196724,0.95,0.02,47.5,0
2610,2848,0.16393795093795085,0.015,10.929196729196724,0.95,0.02,47.5,0
2611,2849,0.16393795093795085,0.045,3.643065576398908,0.95,0.05,18.999999999999996,0
2612,2850,0.16393795093795085,0.015,10.929196729196724,0.95,0.02,47.5,0
2613,2851,0.2177619047619047,0.02,10.888095238095236,0.99,0.03,33.0,0
2614,2852,0.1938347763347762,0.02,9.691738816738809,0.99,0.03,33.0,0
2615,2853,0.16393795093795085,0.015,10.929196729196724,0.95,0.02,47.5,0
2616,2855,0.22227813852813838,0.0,,1.0,0.0,,0
2617,2856,0.2287103174603174,0.02333333333333333,9.801870748299319,1.0,0.03,33.333333333333336,0
2618,2857,0.1834687257187257,0.028333333333333332,6.4753667900726715,1.0,0.04,25.0,0
2619,2858,0.1826150793650793,0.005,36.523015873015865,0.99,0.01,99.0,0
2620,2859,1.0,0.02,50.0,1.0,0.02,50.0,1
2621,2860,0.21078282828282816,0.015,14.052188552188545,0.99,0.02,49.5,0
2622,2861,0.12352411477411472,0.02333333333333333,5.293890633176345,0.94,0.05,18.799999999999997,0
2623,2862,0.14430783105783104,0.005,28.86156621156621,0.95,0.01,95.0,0
2624,2863,0.15027525252525242,0.005,30.055050505050485,0.95,0.01,95.0,0
2625,2864,0.12352411477411472,0.05833333333333334,2.117556253270538,0.94,0.08,11.749999999999998,0
2626,2865,0.1653428238428238,0.03,5.511427461427461,0.98,0.04,24.5,0
2627,2866,0.18541955266955268,0.015,12.361303511303513,0.99,0.02,49.5,0
2628,2867,0.25089765789765783,0.026666666666666665,9.408662171162169,0.96,0.05,19.2,0
2629,2868,0.12352411477411472,0.03833333333333333,3.222368211498645,0.94,0.06,15.666666666666666,0
2630,2869,0.12352411477411472,0.02333333333333333,5.293890633176345,0.94,0.05,18.799999999999997,0
2631,2870,0.12352411477411472,0.05333333333333333,2.316077152014651,0.94,0.08,11.749999999999998,0
2632,2871,1.0,0.035,28.57142857142857,1.0,0.05,20.0,1
2633,2872,0.23855988455988444,0.06833333333333333,3.4911202618519677,1.0,0.08,12.5,0
2634,2875,0.2740001110001108,0.0225,12.177782711116036,1.0,0.04,25.0,0
2635,2876,0.16631854256854248,0.02,8.315927128427123,0.97,0.02,48.5,0
2636,2877,0.21190476190476187,0.0,,0.97,0.0,,0
2637,2879,0.1402854645354644,0.045,3.1174547674547646,0.94,0.06,15.666666666666666,0
2638,2880,0.17053643578643565,0.03,5.684547859547855,0.94,0.03,31.333333333333332,0
2639,2881,0.1402854645354644,0.025,5.611418581418575,0.94,0.04,23.499999999999996,0
2640,2882,0.1402854645354644,0.055,2.5506448097357164,0.94,0.07,13.428571428571427,0
2641,2883,0.21466666666666653,0.03,7.1555555555555515,0.99,0.03,33.0,0
2642,2884,0.1402854645354644,0.025,5.611418581418575,0.94,0.04,23.499999999999996,0
2643,2885,0.32007936507936496,0.01,32.0079365079365,0.99,0.02,49.5,0
2644,2886,0.16476753801753793,0.045,3.6615008448341766,0.96,0.05,19.2,0
2645,2887,0.1090931568431568,0.03083333333333333,3.538156438156437,0.8,0.05,16.0,0
2646,2888,0.1090931568431568,0.03083333333333333,3.538156438156437,0.8,0.05,16.0,0
2647,2889,0.2499487734487733,0.005,49.98975468975466,0.99,0.01,99.0,0
2648,2890,0.1090931568431568,0.0175,6.233894676751817,0.8,0.03,26.666666666666668,0
2649,2891,0.1090931568431568,0.03083333333333333,3.538156438156437,0.8,0.05,16.0,0
2650,2892,0.1090931568431568,0.03083333333333333,3.538156438156437,0.8,0.05,16.0,0
2651,2893,0.1090931568431568,0.06083333333333333,1.7933121672847696,0.8,0.08,10.0,0
2652,2894,0.1090931568431568,0.07083333333333333,1.5401386848445666,0.8,0.09,8.88888888888889,0
2653,2895,0.1090931568431568,0.02083333333333333,5.236471528471528,0.8,0.04,20.0,0
2654,2896,0.1090931568431568,0.03083333333333333,3.538156438156437,0.8,0.05,16.0,0
2655,2898,0.3373492063492064,0.026666666666666665,12.65059523809524,0.99,0.05,19.799999999999997,0
2656,2899,0.15827849927849916,0.0425,3.7241999830235093,0.98,0.06,16.333333333333332,0
2657,2900,0.2517979797979797,0.03,8.39326599326599,1.0,0.03,33.333333333333336,0
2658,2901,0.21935064935064932,0.035,6.267161410018551,1.0,0.04,25.0,0
2659,2902,0.2808531746031746,0.03,9.361772486772487,1.0,0.03,33.333333333333336,0
2660,2903,0.25896067821067803,0.02,12.948033910533901,1.0,0.02,50.0,0
2661,2904,0.2791984126984126,0.03,9.306613756613753,1.0,0.03,33.333333333333336,0
2662,2905,0.2559213564213563,0.03166666666666666,8.081727044884937,1.0,0.05,20.0,0
2663,2906,0.2540156232656232,0.035,7.257589236160663,1.0,0.04,25.0,0
2664,2907,0.22353582528582522,0.0125,17.882866022866015,1.0,0.02,50.0,0
2665,2908,0.19879834054834042,0.035,5.67995258709544,1.0,0.04,25.0,0
2666,2909,0.2988217893217892,0.0225,13.280968414301743,1.0,0.03,33.333333333333336,0
2667,2910,0.15807031857031842,0.03166666666666666,4.991694270641635,1.0,0.05,20.0,0
2668,2912,0.26911904761904754,0.02,13.455952380952377,1.0,0.02,50.0,0
2669,2913,0.2965079365079364,0.025,11.860317460317455,1.0,0.03,33.333333333333336,0
2670,2914,0.2771071428571428,0.02,13.85535714285714,1.0,0.02,50.0,0
2671,2916,0.1778119796869797,0.04,4.445299492174493,1.0,0.05,20.0,0
2672,2917,0.23865115440115428,0.01,23.865115440115428,0.95,0.01,95.0,0
2673,2918,0.31792893217893214,0.03,10.597631072631073,0.99,0.03,33.0,0
2674,2919,0.3259243534243534,0.01,32.59243534243534,1.0,0.01,100.0,0
2675,2921,0.2292947330447329,0.015,15.286315536315527,0.99,0.03,33.0,0
2676,2922,0.20374639249639248,0.02333333333333333,8.731988249845394,1.0,0.03,33.333333333333336,0
2677,2923,0.2782460317460316,0.02,13.91230158730158,1.0,0.02,50.0,0
